Series,Player,Weighted Average,Rising star,ID Playes
"""ICC World Cricket League Championship",Samiullah Shenwari,0,-45.68571429,[555892]
"""ICC World Cricket League Championship",EJ Richardson,0,-87.35555556,[660837]
"""ICC World Cricket League Championship",W Barresi,0,-802.3579963,"[504779, 631138, 870887, 952189, 952191, 1068731, 1068732]"
"""ICC World Cricket League Championship",D Murphy,0,-87.31111111,[660837]
"""ICC World Cricket League Championship",JNT Vare,0,-127.2,"[870887, 1014847]"
"""ICC World Cricket League Championship",TN de Grooth,0,-80.36111111,[504779]
"""ICC World Cricket League Championship",AC Evans,-47,-475.4027778,"[997993, 997995, 1068740]"
"""ICC World Cricket League Championship",Anshuman Rath,-20,-465.2531811,"[911049, 1004269, 1068731, 1068732]"
"""ICC World Cricket League Championship",Ahsan Malik,-105,-813.3579963,"[504779, 631138, 870887, 952189, 952191, 1068731, 1068732]"
"""ICC World Cricket League Championship",NM Odhiambo,-55,-340.2833125,"[592266, 870891, 1004269, 1014845]"
"""ICC World Cricket League Championship",C Viljoen,-10,-186.6,[1068740]
"""ICC World Cricket League Championship",PL Mommsen,0,-509.7138889,"[660837, 997993, 997995, 1068740]"
"""ICC World Cricket League Championship",Zaheer Maqsood,-15,-79.94285714,[911049]
"""ICC World Cricket League Championship",BM Scholtz,-61,-inf,"[1004253, 1004255, 1068740]"
"""ICC World Cricket League Championship",L Sreekumar,0,-239.1178571,"[911049, 997993, 997995]"
"""ICC World Cricket League Championship",T van der Gugten,-44,-420.4671233,"[870887, 952189, 952191]"
"""ICC World Cricket League Championship",Nasir Aziz,-27,-72.94285714,[911049]
"""ICC World Cricket League Championship",JB Reva,-39,inf,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",HS Baidwan,-51,-145.1,"[523804, 523805]"
"""ICC World Cricket League Championship",CA Soper,-107,inf,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",TJ Heggelman,-10,-81.36111111,[504779]
"""ICC World Cricket League Championship",Javed Ahmadi,0,-45.68571429,[555892]
"""ICC World Cricket League Championship",L Siaka,0,inf,"[870887, 1004253, 1004255, 1014845, 1014847]"
"""ICC World Cricket League Championship",MG Erasmus,0,-167.6,[1068740]
"""ICC World Cricket League Championship",AA Obanda,0,-154.4622951,"[592266, 1004269]"
"""ICC World Cricket League Championship",RML Taylor,-32,-80.31111111,[660837]
"""ICC World Cricket League Championship",Amjad Ali,0,-153.644062,"[870891, 911049]"
"""ICC World Cricket League Championship",N Kruger,0,-80.36111111,[504779]
"""ICC World Cricket League Championship",Mohammad Usman,0,-89.49954338,"[952189, 952191]"
"""ICC World Cricket League Championship",Haseeb Amjad,-8,-156.2571429,[911049]
"""ICC World Cricket League Championship",Tanveer Ahmed,-37,-338.9960383,"[1004269, 1068731, 1068732]"
"""ICC World Cricket League Championship",Asghar Stanikzai,0,-46.68571429,[555892]
"""ICC World Cricket League Championship",Fayyaz Ahmed,0,-78.3,[997995]
"""ICC World Cricket League Championship",T Lungameni,0,-167.6,[1068740]
"""ICC World Cricket League Championship",SJ Myburgh,0,-717.9968852,"[631138, 870887, 952189, 952191, 1068731, 1068732]"
"""ICC World Cricket League Championship",K Pala,0,-3.1,[870887]
"""ICC World Cricket League Championship",Usman Limbada,0,-229.2,"[523804, 523805, 592266]"
"""ICC World Cricket League Championship",MP O'Dowd,0,-254.2297619,"[1068731, 1068732]"
"""ICC World Cricket League Championship",Shaiman Anwar,0,-372.3186053,"[870891, 911049, 952189, 952191, 997993, 997995]"
"""ICC World Cricket League Championship",A van der Merwe,0,-118.4,[523805]
"""ICC World Cricket League Championship",DM Gondaria,0,-74.1845173,"[1004269, 1014845]"
"""ICC World Cricket League Championship",Rohan Mustafa,-12,-240.6745434,"[952189, 952191, 997993, 997995]"
"""ICC World Cricket League Championship",Hamza Tariq,0,-246.2,"[523804, 523805, 592266]"
"""ICC World Cricket League Championship",Karim Sadiq,0,-43.68571429,[555892]
"""ICC World Cricket League Championship",KJ O'Brien,-9,-506.7365079,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",TJ Murtagh,-44,-213.9698413,"[555892, 631138, 660837]"
"""ICC World Cricket League Championship",MJG Rippon,-55,-748.9968852,"[631138, 870887, 952189, 952191, 1068731, 1068732]"
"""ICC World Cricket League Championship",CJA Amini,0,-255.1277778,"[1014845, 1014847]"
"""ICC World Cricket League Championship",GD Drummond,0,-102.15,[504779]
"""ICC World Cricket League Championship",JJ Smit,-50,-inf,"[1004253, 1004255, 1068740]"
"""ICC World Cricket League Championship",Farhan Ahmed,-26,-87.49954338,"[952189, 952191]"
"""ICC World Cricket League Championship",ES Szwarczynski,0,-66.3,[631138]
"""ICC World Cricket League Championship",WB Rankin,-46,-285.7666667,"[523804, 523805]"
"""ICC World Cricket League Championship",A Nao,-22,-138.0277778,[1014845]
"""ICC World Cricket League Championship",NJ O'Brien,0,-500.7365079,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",Saqlain Haider,0,-250.6745434,"[952189, 952191, 997993, 997995]"
"""ICC World Cricket League Championship",CB Sole,-9,-284.8777778,"[997995, 1068740]"
"""ICC World Cricket League Championship",Amjad Javed,-36,-324.3757482,"[870891, 952189, 952191, 997993, 997995]"
"""ICC World Cricket League Championship",JF Mooney,-11,-434.3809524,"[523804, 523805, 555892, 631138]"
"""ICC World Cricket League Championship",Gurdeep Singh,0,-150.4845173,"[1004269, 1014845, 1014847]"
"""ICC World Cricket League Championship",Muhammad Usman,0,-153.175,"[997993, 997995]"
"""ICC World Cricket League Championship",GH Dockrell,-59,-529.7365079,"[523804, 523805, 555892, 631138, 660837]"
"""ICC World Cricket League Championship",RN Patel,0,-74.3,[1014847]
"""ICC World Cricket League Championship",T Mishra,0,-151.4,[592266]
"""ICC World Cricket League Championship",KJ Coetzer,0,-509.5527778,"[504779, 997993, 997995, 1068740]"
"""ICC World Cricket League Championship",MW Machan,-10,-85.31111111,[660837]
"""ICC World Cricket League Championship",Waqas Barkat,0,-145.2571429,[911049]
Carlton Mid One-Day International Tri-Series,DA Warner,0,-221.9747253,"[754749, 754751]"
Carlton Mid One-Day International Tri-Series,SPD Smith,0,-366.4461538,"[754749, 754751, 754755]"
Carlton Mid One-Day International Tri-Series,EJG Morgan,0,-287.9740842,"[754751, 754755, 754759]"
Carlton Mid One-Day International Tri-Series,XJ Doherty,-25,-103.6747253,[754751]
Carlton Mid One-Day International Tri-Series,JP Faulkner,-72,-384.4461538,"[754749, 754751, 754755]"
Carlton Mid One-Day International Tri-Series,JM Anderson,-20,-214.8202381,"[754755, 754759]"
Carlton Mid One-Day International Tri-Series,RA Jadeja,0,-73.73333333,[754759]
Carlton Mid One-Day International Tri-Series,RG Sharma,0,-90.075,[754749]
Carlton Mid One-Day International Tri-Series,SR Watson,0,-222.9747253,"[754749, 754751]"
Carlton Mid One-Day International Tri-Series,PJ Cummins,-60,-373.4461538,"[754749, 754751, 754755]"
Carlton Mid One-Day International Tri-Series,MM Ali,-51,-302.9740842,"[754751, 754755, 754759]"
Carlton Mid One-Day International Tri-Series,MA Starc,-41,-444.4461538,"[754749, 754751, 754755]"
Carlton Mid One-Day International Tri-Series,RS Bopara,0,-300.9740842,"[754751, 754755, 754759]"
Carlton Mid One-Day International Tri-Series,CJ Jordan,-18,-76.15384615,[754751]
Carlton Mid One-Day International Tri-Series,S Dhawan,0,-189.8083333,"[754749, 754759]"
Carlton Mid One-Day International Tri-Series,JWA Taylor,0,-296.9740842,"[754751, 754755, 754759]"
Carlton Mid One-Day International Tri-Series,CL White,0,-149.4714286,[754755]
Carlton Mid One-Day International Tri-Series,ST Finn,-24,-311.9740842,"[754751, 754755, 754759]"
Carlton Mid One-Day International Tri-Series,MM Sharma,-12,-81.73333333,[754759]
Carlton Mid One-Day International Tri-Series,BJ Haddin,0,-378.4461538,"[754749, 754751, 754755]"
Carlton Mid One-Day International Tri-Series,SK Raina,0,-183.8083333,"[754749, 754759]"
Carlton Mid One-Day International Tri-Series,AT Rayudu,0,-80.73333333,[754759]
Carlton Mid One-Day International Tri-Series,AJ Finch,0,-369.4461538,"[754749, 754751, 754755]"
Carlton Mid One-Day International Tri-Series,UT Yadav,-15,-117.075,[754749]
Carlton Mid One-Day International Tri-Series,STR Binny,-7,-87.73333333,[754759]
Carlton Mid One-Day International Tri-Series,V Kohli,0,-190.8083333,"[754749, 754759]"
Carlton Mid One-Day International Tri-Series,CR Woakes,-34,-324.9740842,"[754751, 754755, 754759]"
Carlton Mid One-Day International Tri-Series,B Kumar,-26,-111.075,[754749]
Carlton Mid One-Day International Tri-Series,MC Henriques,-19,-152.4714286,[754755]
Carlton Mid One-Day International Tri-Series,AM Rahane,0,-182.8083333,"[754749, 754759]"
Carlton Mid One-Day International Tri-Series,IR Bell,0,-283.9740842,"[754751, 754755, 754759]"
Carlton Mid One-Day International Tri-Series,GS Sandhu,-44,-284.7714286,"[754749, 754755]"
Carlton Mid One-Day International Tri-Series,Mohammed Shami,-45,-187.8083333,"[754749, 754759]"
Carlton Mid One-Day International Tri-Series,MS Dhoni,0,-188.8083333,"[754749, 754759]"
Carlton Mid One-Day International Tri-Series,GJ Maxwell,-20,-374.4461538,"[754749, 754751, 754755]"
Carlton Mid One-Day International Tri-Series,JC Buttler,0,-291.9740842,"[754751, 754755, 754759]"
Carlton Mid One-Day International Tri-Series,JE Root,0,-295.9740842,"[754751, 754755, 754759]"
Carlton Mid One-Day International Tri-Series,GJ Bailey,0,-235.9747253,"[754749, 754751]"
Carlton Mid One-Day International Tri-Series,AR Patel,-52,-188.8083333,"[754749, 754759]"
Carlton Mid One-Day International Tri-Series,SE Marsh,0,-144.4714286,[754755]
Carlton Mid One-Day International Tri-Series,R Ashwin,-28,-108.075,[754749]
Carlton Mid One-Day International Tri-Series,SCJ Broad,-15,-289.9740842,"[754751, 754755, 754759]"
Papua New Guinea in Hong Kong ODI Series,Tanwir Afzal,-15,-187.8857143,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,Nadeem Ahmed,-14,-206.8857143,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,CA Soper,-11,-103.2142857,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,Babar Hayat,0,-188.8857143,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,JJ Atkinson,0,-48.58571429,[1026849]
Papua New Guinea in Hong Kong ODI Series,TP Ura,0,-85.21428571,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,Tanveer Ahmed,0,-146.3,[1026847]
Papua New Guinea in Hong Kong ODI Series,Ehsan Khan,-35,-192.8857143,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,D Bau,0,-83.21428571,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,N Vanua,-27,-79.21428571,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,K Christie,0,-47.58571429,[1026849]
Papua New Guinea in Hong Kong ODI Series,C Carter,0,-145.3,[1026847]
Papua New Guinea in Hong Kong ODI Series,Aizaz Khan,-11,-188.8857143,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,H Hiri,0,-85.21428571,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,Shahid Wasif,0,-192.8857143,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,Anshuman Rath,-13,-202.8857143,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,VV Morea,0,-87.21428571,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,A Vala,-34,-74.21428571,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,WT Gavera,-30,4,[1026847]
Papua New Guinea in Hong Kong ODI Series,S Bau,0,-82.21428571,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,KD Shah,0,-195.8857143,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,JB Reva,-22,-84.21428571,[1026849]
Papua New Guinea in Hong Kong ODI Series,Nizakat Khan,0,-188.8857143,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,MD Dai,-23,-88.21428571,"[1026847, 1026849]"
Papua New Guinea in Hong Kong ODI Series,L Siaka,0,-81.21428571,"[1026847, 1026849]"
West Indies in Bangladesh ODI Series,DM Bravo,0,-833.797619,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,KAJ Roach,-24,-844.4309524,"[531983, 531984, 587471, 587474, 587475]"
West Indies in Bangladesh ODI Series,R Rampaul,-29,-725.7198413,"[531983, 531984, 587471, 587472, 587473]"
West Indies in Bangladesh ODI Series,DP Hyatt,0,-575.95,"[531983, 531984]"
West Indies in Bangladesh ODI Series,Mahmudullah,-83,-621.7690476,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,MN Samuels,-27,-825.797619,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,SP Narine,-56,-274.847619,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,KOA Powell,0,-231.8444444,"[587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Elias Sunny,-10,-140.9055556,"[587474, 587475]"
West Indies in Bangladesh ODI Series,DR Smith,-10,-110.6,"[587472, 587473, 587474]"
West Indies in Bangladesh ODI Series,Shafiul Islam,-40,-114.1269841,"[531983, 531984, 587475]"
West Indies in Bangladesh ODI Series,Nasir Hossain,0,-627.0904762,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Mushfiqur Rahim,0,-608.0904762,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,D Bishoo,-24,-572.95,"[531983, 531984]"
West Indies in Bangladesh ODI Series,Alok Kapali,0,-3.321428571,"[531983, 531984]"
West Indies in Bangladesh ODI Series,AD Russell,-86,-695.797619,"[531983, 531984, 587471, 587472, 587475]"
West Indies in Bangladesh ODI Series,Rubel Hossain,-11,-132.3214286,"[531983, 531984, 587473]"
West Indies in Bangladesh ODI Series,DC Thomas,0,-271.847619,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Abul Hasan,0,-378.8634921,"[587471, 587472]"
West Indies in Bangladesh ODI Series,LMP Simmons,0,-591.9531746,"[531983, 531984, 587471, 587472]"
West Indies in Bangladesh ODI Series,Abdur Razzak,-38,-657.0904762,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Naeem Islam,-40,-539.2849206,"[531983, 531984, 587471, 587472, 587473, 587474]"
West Indies in Bangladesh ODI Series,KA Pollard,0,-828.797619,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Anamul Haque,0,-619.7690476,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Tamim Iqbal,0,-654.0904762,"[531983, 531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,V Permaul,-24,-233.8444444,"[587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Mominul Haque,-4,-487.0388889,"[587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Imrul Kayes,0,-19.32142857,"[531983, 531984]"
West Indies in Bangladesh ODI Series,Shakib Al Hasan,-11,-8.321428571,"[531983, 531984]"
West Indies in Bangladesh ODI Series,Sohag Gazi,-60,-656.7690476,"[587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,Mashrafe Mortaza,-78,-542.9634921,"[587471, 587472, 587473, 587474]"
West Indies in Bangladesh ODI Series,Jahurul Islam,0,-93.80555556,[587475]
West Indies in Bangladesh ODI Series,AB Barath,0,-173.05,[531983]
West Indies in Bangladesh ODI Series,Mohammad Ashraful,0,-22.32142857,"[531983, 531984]"
West Indies in Bangladesh ODI Series,DJG Sammy,-50,-678.747619,"[531984, 587471, 587472, 587473, 587474, 587475]"
West Indies in Bangladesh ODI Series,CH Gayle,-24,-264.847619,"[587471, 587472, 587473, 587474, 587475]"
England in Australia ODI Series,EJG Morgan,0,-539.2543651,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,DA Warner,0,-453.6222222,"[636159, 636160, 636161]"
England in Australia ODI Series,XJ Doherty,-40,-438.8222222,"[636159, 636161, 636163]"
England in Australia ODI Series,SPD Smith,0,-65.2,[636162]
England in Australia ODI Series,JP Faulkner,-79,-624.6888889,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,JC Tredwell,0,-309.2555556,"[636161, 636162, 636163]"
England in Australia ODI Series,SR Watson,-19,-240.2666667,"[636159, 636163]"
England in Australia ODI Series,GS Ballance,0,-470.3543651,"[636159, 636160, 636161, 636162]"
England in Australia ODI Series,RS Bopara,-42,-569.2543651,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,CJ Jordan,-84,-578.2543651,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,MS Wade,0,-135.0666667,"[636162, 636163]"
England in Australia ODI Series,BJ Haddin,0,-290.2222222,"[636160, 636161]"
England in Australia ODI Series,DT Christian,-23,-269.7555556,"[636161, 636162]"
England in Australia ODI Series,AJ Finch,0,-581.6888889,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,NM Coulter-Nile,-89,-634.6888889,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,CJ McKay,-17,-370.9333333,"[636159, 636160, 636163]"
England in Australia ODI Series,MJ Clarke,0,-530.4888889,"[636159, 636160, 636161, 636163]"
England in Australia ODI Series,IR Bell,0,-556.2543651,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,WB Rankin,-20,-251.9988095,"[636159, 636160]"
England in Australia ODI Series,MG Johnson,-31,-160.8666667,"[636160, 636162]"
England in Australia ODI Series,JL Pattinson,-29,-251.7555556,"[636161, 636162]"
England in Australia ODI Series,JC Buttler,0,-566.2543651,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,GJ Maxwell,-56,-593.6888889,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,JE Root,-19,-355.8988095,"[636159, 636160, 636163]"
England in Australia ODI Series,AN Cook,0,-565.2543651,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,GJ Bailey,0,-410.1333333,"[636159, 636160, 636162, 636163]"
England in Australia ODI Series,SE Marsh,0,-421.2888889,"[636160, 636161, 636162, 636163]"
England in Australia ODI Series,BA Stokes,-94,-585.2543651,"[636159, 636160, 636161, 636162, 636163]"
England in Australia ODI Series,SCJ Broad,-22,-320.2555556,"[636161, 636162, 636163]"
England in Australia ODI Series,TT Bresnan,-82,-565.2543651,"[636159, 636160, 636161, 636162, 636163]"
West Indies Women in Australia ODI Series,JL Jonassen,-48,-242.3857143,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,SA Campbelle,0,-245.875,"[754809, 754811]"
West Indies Women in Australia ODI Series,SR Taylor,-31,-215.2777778,"[754809, 754815]"
West Indies Women in Australia ODI Series,KM Beams,-32,-248.3857143,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,A Mohammed,-66,-350.9027778,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,ML Schutt,-21,-265.3857143,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,SL Munroe,-29,-230.6527778,"[754811, 754815]"
West Indies Women in Australia ODI Series,HK Matthews,-8,-331.9027778,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,EA Osborne,-20,-255.3857143,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,B Cooper,0,-226.6527778,"[754811, 754815]"
West Indies Women in Australia ODI Series,EJ Villani,0,-239.3857143,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,SF Daley,-11,-248.875,"[754809, 754811]"
West Indies Women in Australia ODI Series,Kycia A Knight,0,-346.9027778,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,SL Quintyne,0,-105.0277778,[754815]
West Indies Women in Australia ODI Series,TD Smartt,-12,-245.875,"[754809, 754811]"
West Indies Women in Australia ODI Series,SS Connell,0,-345.9027778,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,MR Aguilleira,0,-352.9027778,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,MM Lanning,0,-223.3857143,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,AJ Healy,0,-243.3857143,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,NE Bolton,0,-226.3857143,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,RM Farrell,-40,-145.6357143,"[754809, 754811]"
West Indies Women in Australia ODI Series,DJS Dottin,-6,-348.9027778,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,SC Selman,-15,-222.2777778,"[754809, 754815]"
West Indies Women in Australia ODI Series,AJ Blackwell,0,-147.6357143,"[754809, 754811]"
West Indies Women in Australia ODI Series,EA Perry,-12,-236.3857143,"[754809, 754811, 754815]"
West Indies Women in Australia ODI Series,JE Cameron,0,-94.75,[754815]
West Indies Women in Australia ODI Series,JL Hunter,-21,-95.75,[754815]
Big Bash League,XJ Doherty,-37,-371.9634921,"[524927, 571242, 654099, 897709, 897725]"
Big Bash League,L Ronchi,0,-69.08333333,[524941]
Big Bash League,TLW Cooper,0,-600.9496032,"[571242, 897725, 1023639, 1114881, 1114890, 1114892, 1152539, 1152556, 1152562]"
Big Bash League,JP Faulkner,-23,-497.8809524,"[756735, 897725, 1023611, 1114881, 1114894, 1152567]"
Big Bash League,AW O'Brien,-16,-211.2916667,"[524922, 571242]"
Big Bash League,JD Wildermuth,-77,-886.9763697,"[1023583, 1023595, 1023599, 1023635, 1023639, 1114881, 1114890, 1114892, 1152539]"
Big Bash League,SM Boland,-27,-203.3006144,"[1023611, 1023635, 1152537]"
Big Bash League,MP Kuhnemann,-6,-197.4166667,"[1152558, 1152560]"
Big Bash League,MP Stoinis,-18,-460.3930981,"[897725, 897751, 897761, 1023611, 1023635, 1152566, 1152567]"
Big Bash League,AL Fekete,0,-116.6827731,"[897751, 1114859]"
Big Bash League,CP Tremain,-60,-541.4955628,"[654065, 897709, 897725, 1114890, 1114892, 1152556, 1152562]"
Big Bash League,SR Watson,-4,-310.4629318,"[1023595, 1023611, 1114859, 1114875, 1114892, 1152518, 1152556]"
Big Bash League,L Pope,-6,-193.540056,"[1152518, 1152546, 1152566]"
Big Bash League,Shahid Afridi,-6,-15.11111111,[524938]
Big Bash League,M Kelly,-16,-155.9722222,"[1152540, 1152558]"
Big Bash League,FH Edwards,-17,-140.7083333,"[524922, 524927]"
Big Bash League,PJ Forrest,0,-182.988961,"[524938, 654065, 756781]"
Big Bash League,UT Khawaja,0,-147.3765152,"[524922, 524927, 654065]"
Big Bash League,RM Duffield,0,36,[756781]
Big Bash League,AJ Turner,0,-332.4311508,"[654097, 1023589, 1152531, 1152540, 1152558]"
Big Bash League,TK Curran,-16,-329.890056,"[1152518, 1152540, 1152546, 1152566]"
Big Bash League,DJ Worrall,-41,-545.8877218,"[897751, 897761, 1114881, 1114894, 1152566, 1152567]"
Big Bash League,MW Harvey,0,-108.9964286,"[1152539, 1152556, 1152562]"
Big Bash League,BJ Haddin,0,-277.8765152,"[524941, 897709, 897721, 897745]"
Big Bash League,CJ Boyce,-52,-363.9190476,"[654077, 654099, 1023599, 1114894, 1152539, 1152556, 1152562]"
Big Bash League,M Labuschagne,-12,-286.7446237,"[1023635, 1023639]"
Big Bash League,JM Vince,0,-299.1567227,"[1114892, 1152540, 1152546, 1152566]"
Big Bash League,AC Voges,0,-290.9261905,"[654097, 654099, 1023589, 897761]"
Big Bash League,Mohammad Nabi,-17,-161.0519841,"[1114881, 1152539, 1152556, 1152562]"
Big Bash League,RJG Lockyear,0,-69.56666667,[524927]
Big Bash League,C Kieswetter,0,-109.1318182,[654065]
Big Bash League,AJ Tye,-9,-370.5525794,"[1023589, 897761, 1152531, 1152540, 1152558]"
Big Bash League,DJ Harris,0,-194.2916667,"[524922, 571242]"
Big Bash League,JM Bird,-48,-457.2197925,"[756735, 897709, 897721, 897745, 1152537, 1152566]"
Big Bash League,DJ Hussey,0,-219.2236303,"[756735, 897751, 897761, 1023611, 1023635]"
Big Bash League,KC Sangakkara,0,-53.41666667,[1023599]
Big Bash League,JL Denly,0,-44.58333333,[1152518]
Big Bash League,WG Bosisto,0,-71.1875,[1152531]
Big Bash League,TIF Triffitt,0,-115.4952381,"[524927, 756735]"
Big Bash League,BE McGain,0,-102.625,[524922]
Big Bash League,MW Short,0,-152.1055556,"[1114881, 1114892, 1152537]"
Big Bash League,B Doggett,-29,-236.5125,"[1152531, 1152539, 1152546]"
Big Bash League,SE Gotch,0,-458.1605584,"[1023635, 1114881, 1114894, 1152537, 1152566, 1152567]"
Big Bash League,MC Henriques,-57,-842.290056,"[524941, 654077, 756781, 756787, 897709, 1152518, 1152540, 1152546, 1152566]"
Big Bash League,DP Hughes,0,-347.5582378,"[654065, 1152518, 1152540, 1152546, 1152566]"
Big Bash League,KR Patterson,0,-208.7088914,"[654065, 1023595, 1023611, 1114859, 1114875, 1114892]"
Big Bash League,NJ Maddinson,0,-1046.816221,"[524941, 654077, 654097, 756781, 756787, 897709, 897721, 1152537, 1152566, 1152567]"
Big Bash League,MJ North,-4,-259.6666667,"[524941, 654077, 654097]"
Big Bash League,GS Sandhu,-31,-194.5237374,"[654065, 1023611, 1114875, 1114892, 1152556]"
Big Bash League,JJ Peirson,0,-881.4190284,"[756781, 1023583, 1023595, 1023599, 897745, 897751, 1023635, 1023639, 1152531, 1152546]"
Big Bash League,DJ Willey,-16,-268.9761905,"[1023589, 897761, 1152540]"
Big Bash League,JC Archer,-22,-234.5833333,"[1114894, 1152562, 1152567]"
Big Bash League,JM Mennie,0,4.95,[1152539]
Big Bash League,LN O'Connor,-6,-90.02222222,"[1023583, 1023589, 1152537]"
Big Bash League,LE Plunkett,-5,-166.5333333,[1152537]
Big Bash League,A Flintoff,0,44,[756781]
Big Bash League,RGL Carters,0,-433.3863636,"[654065, 756781, 756787, 897721]"
Big Bash League,JS Lehmann,0,-456.8049253,"[1023583, 1023589, 1114859, 1114875, 1114890, 1152560]"
Big Bash League,PM Siddle,-31,-343.2493697,"[1114859, 1114875, 1114890, 1152560]"
Big Bash League,JE Root,0,-68.97222222,[1152518]
Big Bash League,GJ Bailey,0,-374.015873,"[571242, 654099, 1023599, 1114894, 1152562, 1152567]"
Big Bash League,TD Paine,0,-220.3075397,"[571242, 654077, 654099, 1023599]"
Big Bash League,DE Bollinger,-71,-749.7340548,"[524922, 571242, 654077, 654099, 756781, 756787, 897709, 897721, 897745]"
Big Bash League,LJ Wright,0,-300.890297,"[756735, 897725, 897751, 897761, 1023611, 1023635]"
Big Bash League,JR Dean,0,-139.5196078,"[756787, 1114859]"
Big Bash League,NCR Larkin,0,-207.9083333,"[897745, 1152537]"
Big Bash League,EJG Morgan,0,-106.9880952,"[1023595, 1023611]"
Big Bash League,Mujeeb Ur Rahman,-31,-335.6791667,"[1152531, 1152539, 1152546, 1152558]"
Big Bash League,D Fallins,0,-93.75,[1114881]
Big Bash League,MR Marsh,0,-411.7644841,"[524941, 654097, 654099, 1023589, 1152531, 1152558]"
Big Bash League,RT Ponting,0,-20.77777778,[571242]
Big Bash League,BW Hilfenhaus,-84,-470.0748208,"[654077, 654099, 897725, 897751, 897761, 1023611, 1023635]"
Big Bash League,MJ Swepson,-89,-1093.906528,"[1023583, 1023595, 1023599, 897745, 897751, 1023635, 1023639, 1152539, 1152546, 1152560]"
Big Bash League,Shoaib Malik,-9,-69.875,[654077]
