Series,Player,Weighted Average,Rising star,ID Playes
ICC Women's World Cup Qualifier,K Anderson,134.5805622,541,"[1073407, 1073410, 1073420]"
ICC Women's World Cup Qualifier,N Chaiwai,87.35006811,651,"[1073412, 1073416]"
ICC Women's World Cup Qualifier,Sharmin Akhter,136.3625011,1064,"[1073404, 1073408, 1073410, 1073413]"
ICC Women's World Cup Qualifier,P Marange,52.17996667,632,"[1073402, 1073412]"
ICC Women's World Cup Qualifier,RV Scholes,61.25313333,613,"[1073407, 1073410, 1073420]"
ICC Women's World Cup Qualifier,L Lee,233.0671927,1796,"[1073403, 1073407, 1073413, 1073421, 1073430]"
ICC Women's World Cup Qualifier,GH Lewis,113.0493,1463,"[1073402, 1073405, 1073416, 1073426]"
ICC Women's World Cup Qualifier,M Mupachikwa,24.35050588,658,"[1073402, 1073412]"
ICC Women's World Cup Qualifier,AH Maqsood,17.75036154,138,[1073420]
ICC Women's World Cup Qualifier,CJ Metcalfe,23.34931319,1500,"[1073402, 1073405, 1073416, 1073426]"
ICC Women's World Cup Qualifier,Aliya Riaz,109.7806875,1898,"[1073403, 1073408, 1073420, 1073422, 1073426]"
ICC Women's World Cup Qualifier,LE Kaushalya,151.3029555,1079,"[1073401, 1073405, 1073422]"
ICC Women's World Cup Qualifier,SK Yadav,0,488,[1073401]
ICC Women's World Cup Qualifier,Panna Ghosh,24.28328571,991,"[1073404, 1073408, 1073410]"
ICC Women's World Cup Qualifier,K Arua,10.25387647,275,[1073404]
ICC Women's World Cup Qualifier,MDT Kamini,24.56897143,490,[1073430]
ICC Women's World Cup Qualifier,B Tau,9.999,275,[1073404]
ICC Women's World Cup Qualifier,Rumana Ahmed,136.3197,1070,"[1073404, 1073408, 1073410, 1073413]"
ICC Women's World Cup Qualifier,Sadia Yousuf,0,494,[1073426]
ICC Women's World Cup Qualifier,AJ Kenealy,26.37831429,1205,"[1073402, 1073416, 1073426]"
ICC Women's World Cup Qualifier,V Frank,12.582075,274,[1073404]
ICC Women's World Cup Qualifier,K McGill,52.64385789,617,"[1073407, 1073410, 1073420]"
ICC Women's World Cup Qualifier,Jahanara Alam,26.6943,1155,"[1073404, 1073408, 1073410, 1073413]"
ICC Women's World Cup Qualifier,R Padunglerd,50.5197223,670,"[1073412, 1073416]"
ICC Women's World Cup Qualifier,Khadija Tul Kubra,34.91906667,1150,"[1073404, 1073408, 1073410, 1073413]"
ICC Women's World Cup Qualifier,M Tom,1.3332,276,[1073404]
ICC Women's World Cup Qualifier,FE Urquhart,82.5473,610,"[1073407, 1073410, 1073420]"
ICC Women's World Cup Qualifier,T Chetty,197.101687,1768,"[1073403, 1073407, 1073413, 1073421, 1073430]"
ICC Women's World Cup Qualifier,H Philip,11.07296667,275,[1073404]
ICC Women's World Cup Qualifier,J Nkomo,66.81567931,637,"[1073402, 1073412]"
ICC Women's World Cup Qualifier,N Boochatham,88.05467748,629,"[1073412, 1073416]"
ICC Women's World Cup Qualifier,MM Letsoalo,63.9936,1890,"[1073403, 1073407, 1073413, 1073421, 1073430]"
ICC Women's World Cup Qualifier,A Aitken,17.52205714,639,"[1073407, 1073410, 1073420]"
ICC Women's World Cup Qualifier,MF Kendal,47.50806923,779,"[1073402, 1073426]"
ICC Women's World Cup Qualifier,KDU Prabodhani,107.7659368,1156,"[1073401, 1073405, 1073422]"
ICC Women's World Cup Qualifier,Nahida Khan,288.7462905,1713,"[1073403, 1073408, 1073420, 1073422, 1073426]"
ICC Women's World Cup Qualifier,D van Niekerk,141.3556745,1805,"[1073403, 1073407, 1073413, 1073421, 1073430]"
Pakistan in New Zealand ODI Series,L Ronchi,73.5482,1731,"[749797, 914227, 914265]"
Pakistan in New Zealand ODI Series,TWM Latham,77.48431429,946,"[749795, 914227]"
Pakistan in New Zealand ODI Series,MJ Santner,115.6709714,1000,"[914227, 914265]"
Pakistan in New Zealand ODI Series,Imad Wasim,9.999,460,[914227]
Pakistan in New Zealand ODI Series,KD Mills,0,480,[749795]
Pakistan in New Zealand ODI Series,Bilawal Bhatti,34.6026,991,"[749795, 749797]"
Pakistan in New Zealand ODI Series,GD Elliott,165.4082941,2133,"[749795, 749797, 914227, 914265]"
Pakistan in New Zealand ODI Series,Mohammad Irfan,10.16565,2010,"[749795, 749797, 914227, 914265]"
Pakistan in New Zealand ODI Series,MJ Guptill,258.7350606,2023,"[749795, 749797, 914227, 914265]"
Pakistan in New Zealand ODI Series,Misbah-ul-Haq,132.0652235,877,"[749795, 749797]"
Pakistan in New Zealand ODI Series,Sarfraz Ahmed,176.6966143,1916,"[749795, 749797, 914227, 914265]"
Pakistan in New Zealand ODI Series,BB McCullum,115.9542154,1687,"[749795, 749797, 914265]"
Pakistan in New Zealand ODI Series,Shahid Afridi,156.4032598,905,"[749795, 749797]"
Pakistan in New Zealand ODI Series,Mohammad Amir,14.1097,1008,"[914227, 914265]"
Pakistan in New Zealand ODI Series,Younis Khan,57.85135714,975,"[749795, 749797]"
Pakistan in New Zealand ODI Series,NL McCullum,79.3254,1169,"[749795, 749797]"
Pakistan in New Zealand ODI Series,KS Williamson,227.8426324,1545,"[749797, 914227, 914265]"
Pakistan in New Zealand ODI Series,MJ Henry,79.3254,1010,"[914227, 914265]"
Pakistan in New Zealand ODI Series,MJ McClenaghan,73.73336667,469,[914227]
Pakistan in New Zealand ODI Series,LRPL Taylor,177.1743098,1013,"[749795, 749797]"
Pakistan in New Zealand ODI Series,AF Milne,0.3333,1735,"[749795, 749797, 914265]"
Pakistan in New Zealand ODI Series,Haris Sohail,77.83432105,965,"[749795, 749797]"
Pakistan in New Zealand ODI Series,Rahat Ali,0.6666,547,[914265]
Pakistan in New Zealand ODI Series,Mohammad Hafeez,237.9854559,1788,"[749795, 749797, 914227, 914265]"
Pakistan in New Zealand ODI Series,Wahab Riaz,60.91454286,994,"[914227, 914265]"
Pakistan in New Zealand ODI Series,Mohammad Rizwan,40.95886667,530,[914265]
Pakistan in New Zealand ODI Series,Ehsan Adil,47.3286,993,"[749795, 749797]"
Pakistan in New Zealand ODI Series,TG Southee,0,698,[749797]
Pakistan in New Zealand ODI Series,DL Vettori,0,698,[749797]
Pakistan in New Zealand ODI Series,Umar Akmal,98.6568,981,"[749795, 749797]"
Pakistan in New Zealand ODI Series,Sohaib Maqsood,29.49705,451,[914227]
Pakistan in New Zealand ODI Series,Azhar Ali,48.89987143,986,"[914227, 914265]"
Pakistan in New Zealand ODI Series,Anwar Ali,36.9054,445,[914227]
Pakistan in New Zealand ODI Series,Shoaib Malik,59.16692222,513,[914265]
Pakistan in New Zealand ODI Series,CJ Anderson,91.26538235,1493,"[749795, 914227, 914265]"
Pakistan in New Zealand ODI Series,Ahmed Shehzad,164.8788311,1903,"[749795, 749797, 914227, 914265]"
Pakistan in New Zealand ODI Series,Babar Azam,162.440806,857,"[914227, 914265]"
Pakistan in New Zealand ODI Series,TA Boult,134.9865,2234,"[749795, 749797, 914227, 914265]"
Pakistan in New Zealand ODI Series,HM Nicholls,107.6582308,969,"[914227, 914265]"
India in Australia ODI Series,R Ashwin,17.6649,626,[895809]
India in Australia ODI Series,KW Richardson,0,2004,"[895809, 895811, 895813]"
India in Australia ODI Series,R Dhawan,65.82675,1994,"[895811, 895813, 895815]"
India in Australia ODI Series,AJ Finch,267.0644192,2464,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,SE Marsh,176.8811358,1829,"[895809, 895811, 895815]"
India in Australia ODI Series,S Dhawan,339.0294965,2338,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,MS Wade,92.47793077,1941,"[895811, 895813, 895815]"
India in Australia ODI Series,Gurkeerat Singh,74.53222857,1992,"[895811, 895813, 895815]"
India in Australia ODI Series,RA Jadeja,126.9502667,2598,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,MS Dhoni,193.8922897,2561,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,JW Hastings,34.6632,2677,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,I Sharma,0.9999,2634,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,RG Sharma,316.2516772,2327,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,JS Paris,0,689,[895809]
India in Australia ODI Series,DA Warner,209.699283,1138,"[895813, 895815]"
India in Australia ODI Series,JP Faulkner,56.93875,2653,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,JJ Bumrah,0,718,[895815]
India in Australia ODI Series,GJ Maxwell,243.0410194,1831,"[895809, 895811, 895813]"
India in Australia ODI Series,MR Marsh,207.695429,1818,"[895811, 895813, 895815]"
India in Australia ODI Series,V Kohli,317.5903826,2313,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,MK Pandey,148.1168741,1230,"[895809, 895815]"
India in Australia ODI Series,BB Sran,0,1239,"[895809, 895811]"
India in Australia ODI Series,UT Yadav,10.3929,2633,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,SM Boland,0,1974,"[895809, 895811, 895815]"
India in Australia ODI Series,AM Rahane,183.0671212,1750,"[895809, 895811, 895813]"
India in Australia ODI Series,NM Lyon,0,1375,"[895813, 895815]"
India in Australia ODI Series,SPD Smith,257.318181,2502,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,GJ Bailey,213.7361502,2556,"[895809, 895811, 895813, 895815]"
India in Australia ODI Series,B Kumar,13.7764,674,[895813]
Scotland in Ireland ODI Series,PL Mommsen,82.95722069,991,"[727937, 727939]"
Scotland in Ireland ODI Series,RM Haq,25.7752,1018,"[727937, 727939]"
Scotland in Ireland ODI Series,AC Evans,45.8843,1002,"[727937, 727939]"
Scotland in Ireland ODI Series,AR White,30.94928571,924,"[727937, 727939]"
Scotland in Ireland ODI Series,CS MacLeod,159.8516255,905,"[727937, 727939]"
Scotland in Ireland ODI Series,I Wardlaw,0.3333,431,[727937]
Scotland in Ireland ODI Series,GJ McCarter,33.9966,480,[727939]
Scotland in Ireland ODI Series,MC Sorensen,73.8815,905,"[727937, 727939]"
Scotland in Ireland ODI Series,SR Thompson,103.1217912,863,"[727937, 727939]"
Scotland in Ireland ODI Series,MA Leask,31.80634286,1014,"[727937, 727939]"
Scotland in Ireland ODI Series,SW Poynter,49.1062,916,"[727937, 727939]"
Scotland in Ireland ODI Series,RD Berrington,102.25644,917,"[727937, 727939]"
Scotland in Ireland ODI Series,HJW Gardiner,121.1349941,922,"[727937, 727939]"
Scotland in Ireland ODI Series,A Balbirnie,55.68846774,909,"[727937, 727939]"
Scotland in Ireland ODI Series,MH Cross,54.6612,1021,"[727937, 727939]"
Scotland in Ireland ODI Series,FRJ Coleman,28.9971,423,[727937]
Scotland in Ireland ODI Series,JF Mooney,149.5960982,771,"[727937, 727939]"
Scotland in Ireland ODI Series,CA Young,58.37511429,918,"[727937, 727939]"
Scotland in Ireland ODI Series,J Anderson,63.73436667,893,"[727937, 727939]"
Scotland in Ireland ODI Series,AD Poynter,72.01764224,891,"[727937, 727939]"
Scotland in Ireland ODI Series,KJ O'Brien,131.9684522,814,"[727937, 727939]"
Scotland in Ireland ODI Series,AR McBrine,0,452,[727937]
Scotland in Ireland ODI Series,JH Davey,55.5298,983,"[727937, 727939]"
Scotland in Ireland ODI Series,SM Sharif,0,595,[727939]
Zimbabwe in New Zealand ODI Series,S Matsikenyeri,49.54475263,1425,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,H Masakadza,46.10942368,933,"[520592, 520593]"
Zimbabwe in New Zealand ODI Series,TS Nethula,0,1324,"[520593, 520594]"
Zimbabwe in New Zealand ODI Series,P Utseya,62.6604,1015,"[520593, 520594]"
Zimbabwe in New Zealand ODI Series,TWM Latham,245.7849429,1671,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,TMK Mawoyo,25.6641,478,[520594]
Zimbabwe in New Zealand ODI Series,KD Mills,27.2094,1113,"[520592, 520593]"
Zimbabwe in New Zealand ODI Series,MJ Guptill,257.9120082,1511,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,JDP Oram,150.2786214,1236,"[520593, 520594]"
Zimbabwe in New Zealand ODI Series,BB McCullum,201.1227751,1609,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,RW Price,92.64152857,1393,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,NL McCullum,157.3745049,1009,"[520592, 520594]"
Zimbabwe in New Zealand ODI Series,KS Williamson,129.7562538,1674,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,DAJ Bracewell,43.1068,1053,"[520592, 520594]"
Zimbabwe in New Zealand ODI Series,E Chigumbura,149.2285397,1330,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,DG Brownlie,72.94508571,1099,"[520592, 520593]"
Zimbabwe in New Zealand ODI Series,MD Bates,0,633,[520594]
Zimbabwe in New Zealand ODI Series,KM Jarvis,15.6651,1433,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,RJ Nicol,205.0333389,1539,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,BV Vitori,0.6666,489,[520594]
Zimbabwe in New Zealand ODI Series,TG Southee,27.3306,1119,"[520592, 520593]"
Zimbabwe in New Zealand ODI Series,T Taibu,143.4758033,1330,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,KO Meth,24.81803077,373,[520592]
Zimbabwe in New Zealand ODI Series,AM Ellis,213.9786,1706,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,BRM Taylor,168.3607713,1298,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,RW Chakabva,76.80713333,1394,"[520592, 520593, 520594]"
Zimbabwe in New Zealand ODI Series,SW Masakadza,80.5475,902,"[520592, 520593]"
Zimbabwe in New Zealand ODI Series,MN Waller,93.12526211,1397,"[520592, 520593, 520594]"
India in New Zealand ODI Series,L Ronchi,305.1917,2256,"[667641, 667643, 667645, 667649]"
India in New Zealand ODI Series,R Ashwin,262.2229333,2724,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,KD Mills,34.6632,1791,"[667643, 667647, 667649]"
India in New Zealand ODI Series,B Kumar,208.5347,2779,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,AT Rayudu,89.62846316,1017,"[667647, 667649]"
India in New Zealand ODI Series,S Dhawan,156.9174476,2148,"[667641, 667643, 667645, 667649]"
India in New Zealand ODI Series,VR Aaron,24.2198,1704,"[667645, 667647, 667649]"
India in New Zealand ODI Series,MJ Guptill,285.0831424,2775,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,BB McCullum,191.7825627,2891,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,RA Jadeja,253.4960154,2660,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,MS Dhoni,347.4761068,2518,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,NL McCullum,40.5515,2996,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,KS Williamson,403.3038132,2622,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,MJ Henry,0,589,[667649]
India in New Zealand ODI Series,MJ McClenaghan,19.6647,2356,"[667641, 667643, 667645, 667649]"
India in New Zealand ODI Series,LRPL Taylor,393.4559213,2641,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,I Sharma,55.6611,1113,"[667641, 667643]"
India in New Zealand ODI Series,AF Milne,0,587,[667641]
India in New Zealand ODI Series,RG Sharma,211.9465552,2661,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,V Kohli,320.402729,2505,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,TG Southee,91.12132174,2379,"[667641, 667643, 667645, 667647]"
India in New Zealand ODI Series,JD Ryder,270.1531167,2905,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,JDS Neesham,83.6583,1195,"[667647, 667649]"
India in New Zealand ODI Series,AM Rahane,119.1812818,2769,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,CJ Anderson,256.9154824,1647,"[667641, 667643, 667645]"
India in New Zealand ODI Series,Mohammed Shami,151.1753571,2798,"[667641, 667643, 667645, 667647, 667649]"
India in New Zealand ODI Series,STR Binny,0,588,[667647]
India in New Zealand ODI Series,SK Raina,162.8130632,1650,"[667641, 667643, 667645]"
India in New Zealand ODI Series,HK Bennett,17.61728571,1256,"[667645, 667647]"
ICC Champions Trophy,R Ashwin,52.4392,1559,"[566947, 578614, 1022375]"
ICC Champions Trophy,CH Morris,132.2359333,2033,"[566946, 578618, 578622, 1022351, 1022359]"
ICC Champions Trophy,DPMD Jayawardene,164.0894095,928,"[566947, 578617, 578625]"
ICC Champions Trophy,DA Miller,305.2230142,2485,"[566946, 578614, 578618, 578622, 1022351, 1022359]"
ICC Champions Trophy,KD Mills,99.99,576,"[578617, 578624]"
ICC Champions Trophy,CJ McKay,46.57005517,428,[578625]
ICC Champions Trophy,LE Plunkett,58.3275,1862,"[1022347, 1022357, 1022365]"
ICC Champions Trophy,DS Smith,54.14401034,388,[578622]
ICC Champions Trophy,DW Steyn,0,430,[578622]
ICC Champions Trophy,CA Ingram,165.7592762,1723,"[566946, 578614, 578618, 578622]"
ICC Champions Trophy,BA Stokes,165.3648017,1722,"[1022347, 1022357, 1022365]"
ICC Champions Trophy,NT Broom,83.45197143,987,"[1022357, 1022363]"
ICC Champions Trophy,Q de Kock,89.69397755,831,"[1022351, 1022359]"
ICC Champions Trophy,TL Best,0,421,[578622]
ICC Champions Trophy,F du Plessis,340.7925819,2487,"[566946, 578614, 578618, 578622, 1022351, 1022359]"
ICC Champions Trophy,MS Dhoni,147.4950529,2127,"[566947, 578614, 1022361, 1022375]"
ICC Champions Trophy,Shadab Khan,0,931,"[1022359, 1022375]"
ICC Champions Trophy,KMDN Kulasekara,56.1055,791,"[566947, 578625]"
ICC Champions Trophy,Imran Tahir,0,895,"[1022351, 1022359]"
ICC Champions Trophy,SCJ Broad,0.6666,733,"[566946, 578624]"
ICC Champions Trophy,RG Sharma,211.5846763,2040,"[566947, 578614, 1022361, 1022375]"
ICC Champions Trophy,KC Sangakkara,124.6471535,976,"[566947, 578617, 578625]"
ICC Champions Trophy,DA Warner,101.9975512,805,"[1022355, 1022365]"
ICC Champions Trophy,Mohammad Hafeez,173.5867143,2003,"[578615, 578618, 1022359, 1022369, 1022375]"
ICC Champions Trophy,Wahab Riaz,68.33948571,680,"[578615, 578618]"
ICC Champions Trophy,Mushfiqur Rahim,141.2854343,1313,"[1022347, 1022355, 1022363]"
ICC Champions Trophy,JC Tredwell,0.3333,733,"[566946, 578624]"
ICC Champions Trophy,TT Bresnan,46.7731,330,[578624]
ICC Champions Trophy,Fakhar Zaman,248.0816438,1199,"[1022359, 1022369, 1022375]"
ICC Champions Trophy,HM Amla,347.7658052,2467,"[566946, 578614, 578618, 578622, 1022351, 1022359]"
ICC Champions Trophy,JDS Neesham,101.1248071,994,"[1022357, 1022363]"
ICC Champions Trophy,CJ Anderson,93.6674,1304,"[578624, 1022357, 1022363]"
ICC Champions Trophy,Saeed Ajmal,60.5495,692,"[578615, 578618]"
ICC Champions Trophy,TA Boult,0,1038,"[1022357, 1022363]"
ICC Champions Trophy,JR Hazlewood,8.6658,871,"[1022355, 1022365]"
ICC Champions Trophy,B Kumar,7.16595,2232,"[566947, 578614, 1022361, 1022375]"
ICC Champions Trophy,Mehedi Hasan Miraz,31.27892308,225,[1022355]
ICC Champions Trophy,JE Root,365.6148532,2301,"[566946, 578624, 1022347, 1022357, 1022365]"
ICC Champions Trophy,AD Hales,168.0122926,1723,"[1022347, 1022357, 1022365]"
ICC Champions Trophy,L Ronchi,78.72276667,1595,"[578617, 578624, 1022357, 1022363]"
ICC Champions Trophy,AU Rashid,47.3286,1104,"[1022357, 1022365]"
ICC Champions Trophy,D Ramdin,38.2184,334,[578615]
ICC Champions Trophy,SL Malinga,257.9583286,2662,"[566947, 578617, 578625, 1022351, 1022361, 1022369]"
ICC Champions Trophy,Mashrafe Mortaza,0.6666,1453,"[1022347, 1022355, 1022363]"
ICC Champions Trophy,Imran Farhat,24.84936667,695,"[578615, 578618]"
ICC Champions Trophy,CK Kapugedera,0.3333,473,[1022351]
ICC Champions Trophy,Hasan Ali,0,1398,"[1022359, 1022369, 1022375]"
ICC Champions Trophy,S Dhawan,351.7373354,1877,"[566947, 578614, 1022361, 1022375]"
ICC Champions Trophy,Mohammad Irfan,10.09422857,698,"[578615, 578618]"
ICC Champions Trophy,MJ Guptill,188.0713786,1524,"[578617, 578624, 1022357, 1022363]"
ICC Champions Trophy,Misbah-ul-Haq,167.1578857,540,"[578615, 578618]"
ICC Champions Trophy,SP Narine,58.37511429,756,"[578615, 578622]"
ICC Champions Trophy,BB McCullum,58.44638673,558,"[578617, 578624]"
ICC Champions Trophy,Sarfraz Ahmed,72.39782278,405,[1022369]
ICC Champions Trophy,DM Bravo,64.80304286,755,"[578615, 578622]"
ICC Champions Trophy,Junaid Khan,19.4425,2098,"[578615, 578618, 1022359, 1022369, 1022375]"
ICC Champions Trophy,MS Wade,88.5164,944,"[578625, 1022365]"
ICC Champions Trophy,MA Wood,0.3333,1879,"[1022347, 1022357, 1022365]"
ICC Champions Trophy,K Rabada,54.0090913,864,"[1022351, 1022359]"
ICC Champions Trophy,Fahim Ashraf,45.37641429,453,[1022369]
ICC Champions Trophy,R Rampaul,0,768,"[578615, 578622]"
ICC Champions Trophy,IJL Trott,136.9704286,640,"[566946, 578624]"
ICC Champions Trophy,JEC Franklin,57.16095,573,"[578617, 578624]"
ICC Champions Trophy,Umar Amin,33.71091429,355,[578618]
ICC Champions Trophy,Shakib Al Hasan,202.785275,1263,"[1022347, 1022355, 1022363]"
ICC Champions Trophy,Imrul Kayes,64.9935,855,"[1022347, 1022355]"
ICC Champions Trophy,RAS Lakmal,46.9246,1586,"[1022351, 1022361, 1022369]"
ICC Champions Trophy,RR Sarwan,17.6649,345,[578615]
ICC Champions Trophy,AM Phangiso,0,421,[578618]
ICC Champions Trophy,JP Faulkner,50.80444286,444,[578625]
ICC Champions Trophy,HMRKB Herath,49.2375,1062,"[566947, 578617, 578625]"
ICC Champions Trophy,BKG Mendis,185.978846,1480,"[1022351, 1022361, 1022369]"
ICC Champions Trophy,RMS Eranga,1.3332,742,"[578617, 578625]"
ICC Champions Trophy,S Prasanna,32.6634,458,[1022351]
ICC Champions Trophy,N Pradeep,31.9968,1608,"[1022351, 1022361, 1022369]"
ICC Champions Trophy,RS Bopara,33.936,722,"[566946, 578624]"
ICC Champions Trophy,XJ Doherty,30.84376216,446,[578625]
ICC Champions Trophy,UT Yadav,0,1770,"[566947, 578614, 1022361]"
ICC Champions Trophy,Shoaib Malik,132.9390857,2050,"[578615, 578618, 1022359, 1022369, 1022375]"
ICC Champions Trophy,DJ Bravo,85.02853333,739,"[578615, 578622]"
ICC Champions Trophy,KA Pollard,105.6550552,706,"[578615, 578622]"
ICC Champions Trophy,HH Pandya,163.2317372,1022,"[1022361, 1022375]"
ICC Champions Trophy,MDKJ Perera,215.5108033,2132,"[566947, 578617, 578625, 1022351, 1022361]"
ICC Champions Trophy,SPD Smith,113.5500474,784,"[1022355, 1022365]"
ICC Champions Trophy,GJ Bailey,25.553,457,[578625]
ICC Champions Trophy,BMAJ Mendis,44.17205294,296,[566947]
ICC Champions Trophy,LL Tsotsobe,13.14154286,1827,"[566946, 578614, 578618, 578622]"
ICC Champions Trophy,Yuvraj Singh,63.06776667,1088,"[1022361, 1022375]"
ICC Champions Trophy,TM Dilshan,141.4678806,991,"[566947, 578617, 578625]"
ICC Champions Trophy,MN Samuels,118.1086242,684,"[578615, 578622]"
ICC Champions Trophy,SR Watson,27.80674286,456,[578625]
ICC Champions Trophy,Taskin Ahmed,0,559,[1022363]
ICC Champions Trophy,JJ Roy,106.6632457,1860,"[1022347, 1022357, 1022365]"
ICC Champions Trophy,PJ Hughes,50.9949,448,[578625]
ICC Champions Trophy,AJ Finch,118.6707283,772,"[1022355, 1022365]"
ICC Champions Trophy,CH Gayle,125.5329,688,"[578615, 578622]"
ICC Champions Trophy,N Dickwella,171.818604,1482,"[1022351, 1022361, 1022369]"
ICC Champions Trophy,MD Gunathilaka,117.7032043,1045,"[1022361, 1022369]"
ICC Champions Trophy,Mustafizur Rahman,9.999,1450,"[1022347, 1022355, 1022363]"
ICC Champions Trophy,AB de Villiers,242.3866172,2574,"[566946, 578614, 578618, 578622, 1022351, 1022359]"
ICC Champions Trophy,RK Kleinveldt,87.8801,920,"[566946, 578614]"
ICC Champions Trophy,Mahmudullah,175.6336642,1321,"[1022347, 1022355, 1022363]"
ICC Champions Trophy,AC Voges,63.67724746,408,[578625]
ICC Champions Trophy,M Morkel,32.6634,1521,"[578614, 1022351, 1022359]"
ICC Champions Trophy,Mohammad Amir,45.551,1369,"[1022359, 1022369, 1022375]"
ICC Champions Trophy,Nasir Jamshed,123.2421548,602,"[578615, 578618]"
ICC Champions Trophy,Mosaddek Hossain,96.657,1188,"[1022347, 1022363]"
ICC Champions Trophy,NL McCullum,101.0533857,535,"[578617, 578624]"
ICC Champions Trophy,KS Williamson,279.7640417,1379,"[578617, 578624, 1022357, 1022363]"
ICC Champions Trophy,A Zampa,0.9999,872,"[1022355, 1022365]"
ICC Champions Trophy,AF Milne,71.46255,1021,"[1022357, 1022363]"
ICC Champions Trophy,ST Finn,0,397,[566946]
ICC Champions Trophy,JT Ball,0.3333,1879,"[1022347, 1022357, 1022365]"
ICC Champions Trophy,JJ Bumrah,7.036333333,1121,"[1022361, 1022375]"
ICC Champions Trophy,JC Buttler,195.4511976,1344,"[578624, 1022357, 1022365]"
ICC Champions Trophy,MR Marsh,15.52225714,457,[578625]
ICC Champions Trophy,V Kohli,144.9156109,2131,"[566947, 578614, 1022361, 1022375]"
ICC Champions Trophy,RJ Peterson,170.1880382,1703,"[566946, 578614, 578618, 578622]"
ICC Champions Trophy,DL Vettori,17.414925,578,"[578617, 578624]"
ICC Champions Trophy,CR Woakes,0,761,[1022347]
ICC Champions Trophy,Azhar Ali,145.8462673,1295,"[1022359, 1022369, 1022375]"
ICC Champions Trophy,MG Johnson,35.9964,457,[578625]
ICC Champions Trophy,DAS Gunaratne,132.3326418,1544,"[1022351, 1022361, 1022369]"
ICC Champions Trophy,MC Henriques,43.14383333,851,"[1022355, 1022365]"
ICC Champions Trophy,Babar Azam,137.6585974,1309,"[1022359, 1022369, 1022375]"
ICC Champions Trophy,R McLaren,193.2229344,1741,"[566946, 578614, 578618, 578622]"
ICC Champions Trophy,SK Raina,116.9883,1093,"[566947, 578614]"
ICC Champions Trophy,IR Bell,86.5469,700,"[566946, 578624]"
ICC Champions Trophy,WU Tharanga,69.52927826,410,[1022351]
ICC Champions Trophy,DJG Sammy,0,421,[578622]
ICC Champions Trophy,Sabbir Rahman,127.997781,1394,"[1022347, 1022355, 1022363]"
ICC Champions Trophy,MJ Santner,51.69853333,1021,"[1022357, 1022363]"
ICC Champions Trophy,LD Chandimal,84.99745179,1617,"[578617, 578625, 1022351, 1022369]"
ICC Champions Trophy,DM de Silva,7.8881,446,[1022369]
ICC Champions Trophy,Imad Wasim,112.516525,1369,"[1022359, 1022369, 1022375]"
ICC Champions Trophy,JP Duminy,212.2810406,2630,"[566946, 578614, 578618, 578622, 1022351, 1022359]"
ICC Champions Trophy,Tamim Iqbal,217.9656258,1096,"[1022347, 1022355, 1022363]"
ICC Champions Trophy,AN Cook,100.9037891,656,"[566946, 578624]"
ICC Champions Trophy,Kamran Akmal,12.3321,698,"[578615, 578618]"
ICC Champions Trophy,TM Head,82.49712581,789,"[1022355, 1022365]"
